575
j	0.125000	0.121896	0.304688	0.127991	0	1	23
k	0.304688	0.121896	0.523438	0.127991	0	1	28
l	0.523438	0.121896	0.648438	0.127991	0	1	16
m	0.648438	0.121896	0.953125	0.127991	0	1	39
n	0.000000	0.127991	0.218750	0.134085	0	1	28
o	0.218750	0.127991	0.437500	0.134085	0	1	28
p	0.437500	0.127991	0.656250	0.134085	0	1	28
q	0.656250	0.127991	0.867188	0.134085	0	1	27
r	0.000000	0.134085	0.203125	0.140180	0	1	26
s	0.203125	0.134085	0.406250	0.140180	0	1	26
t	0.406250	0.134085	0.601563	0.140180	0	1	25
u	0.601563	0.134085	0.812500	0.140180	0	1	27
v	0.000000	0.140180	0.203125	0.146275	0	1	26
w	0.203125	0.140180	0.476563	0.146275	0	1	35
x	0.476563	0.140180	0.718750	0.146275	0	1	31
y	0.718750	0.140180	0.937500	0.146275	0	1	28
z	0.000000	0.146275	0.218750	0.152370	0	1	28
{	0.218750	0.146275	0.375000	0.152370	0	1	20
|	0.375000	0.146275	0.554688	0.152370	0	1	23
}	0.554688	0.146275	0.710938	0.152370	0	1	20
~	0.710938	0.146275	0.953125	0.152370	0	1	31
 	0.000000	0.152370	0.132813	0.158464	0	1	17
¡	0.132813	0.152370	0.242188	0.158464	0	1	14
¢	0.242188	0.152370	0.492188	0.158464	0	1	32
£	0.492188	0.152370	0.804688	0.158464	0	1	40
¤	0.000000	0.158464	0.250000	0.164559	0	1	32
¥	0.250000	0.158464	0.507813	0.164559	0	1	33
¦	0.507813	0.158464	0.679688	0.164559	0	1	22
§	0.679688	0.158464	0.937500	0.164559	0	1	33
¨	0.000000	0.164559	0.226563	0.170654	0	1	29
©	0.226563	0.164559	0.539063	0.170654	0	1	40
ª	0.539063	0.164559	0.757813	0.170654	0	1	28
«	0.757813	0.164559	0.992188	0.170654	0	1	30
¬	0.000000	0.170654	0.203125	0.176749	0	1	26
­	0.203125	0.170654	0.226563	0.176749	0	1	3
®	0.226563	0.170654	0.539063	0.176749	0	1	40
¯	0.539063	0.170654	0.804688	0.176749	0	1	34
°	0.804688	0.170654	0.976563	0.176749	0	1	22
±	0.000000	0.176749	0.203125	0.182844	0	1	26
²	0.203125	0.176749	0.460938	0.182844	0	1	33
³	0.460938	0.176749	0.718750	0.182844	0	1	33
´	0.718750	0.176749	0.945313	0.182844	0	1	29
µ	0.000000	0.182844	0.234375	0.188938	0	1	30
¶	0.234375	0.182844	0.507813	0.188938	0	1	35
·	0.507813	0.182844	0.625000	0.188938	0	1	15
¸	0.625000	0.182844	0.851563	0.188938	0	1	29
¹	0.000000	0.188938	0.257813	0.195033	0	1	33
º	0.257813	0.188938	0.445313	0.195033	0	1	24
»	0.445313	0.188938	0.679688	0.195033	0	1	30
¼	0.679688	0.188938	0.937500	0.195033	0	1	33
½	0.000000	0.195033	0.257813	0.201128	0	1	33
¾	0.257813	0.195033	0.515625	0.201128	0	1	33
¿	0.515625	0.195033	0.734375	0.201128	0	1	28
À	0.000000	0.201128	0.289063	0.207223	0	1	37
Á	0.289063	0.201128	0.578125	0.207223	0	1	37
Â	0.578125	0.201128	0.867188	0.207223	0	1	37
Ã	0.000000	0.207223	0.289063	0.213318	0	1	37
Ä	0.289063	0.207223	0.578125	0.213318	0	1	37
Å	0.578125	0.207223	0.867188	0.213318	0	1	37
Æ	0.000000	0.213318	0.414063	0.219503	0	0	53
Ç	0.414063	0.213318	0.656250	0.219503	0	0	31
È	0.656250	0.213318	0.906250	0.219503	0	0	32
É	0.000000	0.219503	0.250000	0.225689	0	0	32
Ê	0.250000	0.219503	0.500000	0.225689	0	0	32
Ë	0.500000	0.219503	0.750000	0.225689	0	0	32
Ì	0.750000	0.219503	0.976563	0.225689	0	0	29
Í	0.000000	0.225689	0.226563	0.231784	0	1	29
Î	0.226563	0.225689	0.453125	0.231784	0	1	29
Ï	0.453125	0.225689	0.679688	0.231784	0	1	29
Ð	0.679688	0.225689	0.976563	0.231784	0	1	38
Ñ	0.000000	0.231784	0.312500	0.237879	0	1	40
Ò	0.312500	0.231784	0.625000	0.237879	0	1	40
Ó	0.625000	0.231784	0.937500	0.237879	0	1	40
Ô	0.000000	0.237879	0.312500	0.243973	0	1	40
Õ	0.312500	0.237879	0.625000	0.243973	0	1	40
Ö	0.625000	0.237879	0.937500	0.243973	0	1	40
×	0.000000	0.243973	0.203125	0.250068	0	1	26
Ø	0.203125	0.243973	0.515625	0.250068	0	1	40
Ù	0.515625	0.243973	0.804688	0.250068	0	1	37
Ú	0.000000	0.250068	0.289063	0.256163	0	1	37
Û	0.289063	0.250068	0.578125	0.256163	0	1	37
Ü	0.578125	0.250068	0.867188	0.256163	0	1	37
Ý	0.000000	0.256163	0.257813	0.262258	0	1	33
Þ	0.257813	0.256163	0.468750	0.262258	0	1	27
ß	0.468750	0.256163	0.656250	0.262258	0	1	24
à	0.656250	0.256163	0.867188	0.262258	0	1	27
á	0.000000	0.262258	0.210938	0.268353	0	1	27
â	0.210938	0.262258	0.421875	0.268353	0	1	27
ã	0.421875	0.262258	0.632813	0.268353	0	1	27
ä	0.632813	0.262258	0.843750	0.268353	0	1	27
å	0.000000	0.268353	0.210938	0.274447	0	1	27
æ	0.210938	0.268353	0.562500	0.274447	0	1	45
ç	0.562500	0.268353	0.773438	0.274447	0	1	27
è	0.000000	0.274447	0.226563	0.280542	0	1	29
é	0.226563	0.274447	0.453125	0.280542	0	1	29
ê	0.453125	0.274447	0.679688	0.280542	0	1	29
ë	0.679688	0.274447	0.906250	0.280542	0	1	29
ì	0.000000	0.280542	0.125000	0.286637	0	1	16
í	0.125000	0.280542	0.250000	0.286637	0	1	16
î	0.250000	0.280542	0.429688	0.286637	0	1	23
ï	0.429688	0.280542	0.593750	0.286637	0	1	21
ð	0.593750	0.280542	0.804688	0.286637	0	1	27
ñ	0.000000	0.286637	0.218750	0.292732	0	1	28
ò	0.218750	0.286637	0.437500	0.292732	0	1	28
ó	0.437500	0.286637	0.656250	0.292732	0	1	28
ô	0.656250	0.286637	0.875000	0.292732	0	1	28
õ	0.000000	0.292732	0.218750	0.298827	0	1	28
ö	0.218750	0.292732	0.437500	0.298827	0	1	28
÷	0.437500	0.292732	0.640625	0.298827	0	1	26
ø	0.640625	0.292732	0.859375	0.298827	0	1	28
ù	0.000000	0.298827	0.210938	0.304921	0	1	27
ú	0.210938	0.298827	0.421875	0.304921	0	1	27
û	0.421875	0.298827	0.632813	0.304921	0	1	27
ü	0.632813	0.298827	0.843750	0.304921	0	1	27
ý	0.000000	0.304921	0.218750	0.311016	0	1	28
þ	0.218750	0.304921	0.437500	0.311016	0	1	28
ÿ	0.437500	0.304921	0.648438	0.311016	0	1	27
Ā	0.648438	0.304921	0.937500	0.311016	0	1	37
ā	0.000000	0.311016	0.210938	0.317111	0	1	27
Ă	0.210938	0.311016	0.500000	0.317111	0	1	37
ă	0.500000	0.311016	0.710938	0.317111	0	1	27
Ą	0.000000	0.317111	0.304688	0.323206	0	1	39
ą	0.304688	0.317111	0.562500	0.323206	0	1	33
Ć	0.562500	0.317111	0.804688	0.323206	0	1	31
ć	0.000000	0.323206	0.210938	0.329300	0	1	27
Ĉ	0.210938	0.323206	0.453125	0.329300	0	1	31
ĉ	0.453125	0.323206	0.664063	0.329300	0	1	27
Ċ	0.664063	0.323206	0.906250	0.329300	0	1	31
ċ	0.000000	0.329300	0.210938	0.335395	0	1	27
Č	0.210938	0.329300	0.453125	0.335395	0	1	31
č	0.453125	0.329300	0.695313	0.335395	0	1	31
Ď	0.695313	0.329300	0.984375	0.335395	0	1	37
ď	0.000000	0.335395	0.328125	0.341490	0	1	42
Đ	0.328125	0.335395	0.625000	0.341490	0	1	38
đ	0.625000	0.335395	0.867188	0.341490	0	1	31
Ē	0.000000	0.341490	0.250000	0.347585	0	1	32
ē	0.250000	0.341490	0.476563	0.347585	0	1	29
Ĕ	0.476563	0.341490	0.726563	0.347585	0	1	32
ĕ	0.726563	0.341490	0.953125	0.347585	0	1	29
Ė	0.000000	0.347585	0.250000	0.353680	0	1	32
ė	0.250000	0.347585	0.476563	0.353680	0	1	29
Ę	0.476563	0.347585	0.726563	0.353680	0	1	32
ę	0.726563	0.347585	0.953125	0.353680	0	1	29
Ě	0.000000	0.353680	0.250000	0.359774	0	1	32
ě	0.250000	0.353680	0.476563	0.359774	0	1	29
Ĝ	0.476563	0.353680	0.750000	0.359774	0	1	35
ĝ	0.750000	0.353680	0.968750	0.359774	0	1	28
Ğ	0.000000	0.359774	0.273438	0.365869	0	1	35
ğ	0.273438	0.359774	0.492188	0.365869	0	1	28
Ġ	0.492188	0.359774	0.765625	0.365869	0	1	35
ġ	0.765625	0.359774	0.984375	0.365869	0	1	28
Ģ	0.000000	0.365869	0.273438	0.371964	0	1	35
ģ	0.273438	0.365869	0.492188	0.371964	0	1	28
Ĥ	0.492188	0.365869	0.796875	0.371964	0	1	39
ĥ	0.000000	0.371964	0.234375	0.378059	0	1	30
Ħ	0.234375	0.371964	0.554688	0.378059	0	1	41
ħ	0.554688	0.371964	0.796875	0.378059	0	1	31
Ĩ	0.000000	0.378059	0.226563	0.384154	0	1	29
ĩ	0.226563	0.378059	0.421875	0.384154	0	1	25
Ī	0.421875	0.378059	0.648438	0.384154	0	1	29
ī	0.648438	0.378059	0.796875	0.384154	0	1	19
Ĭ	0.000000	0.384154	0.226563	0.390248	0	1	29
ĭ	0.226563	0.384154	0.406250	0.390248	0	1	23
Į	0.406250	0.384154	0.632813	0.390248	0	1	29
į	0.632813	0.384154	0.757813	0.390248	0	1	16
İ	0.757813	0.384154	0.984375	0.390248	0	1	29
ı	0.000000	0.390248	0.125000	0.396343	0	1	16
Ĳ	0.125000	0.390248	0.554688	0.396343	0	1	55
ĳ	0.554688	0.390248	0.773438	0.396343	0	1	28
Ĵ	0.000000	0.396343	0.265625	0.402438	0	1	34
ĵ	0.265625	0.396343	0.453125	0.402438	0	1	24
Ķ	0.453125	0.396343	0.703125	0.402438	0	1	32
ķ	0.703125	0.396343	0.921875	0.402438	0	1	28
ĸ	0.000000	0.402438	0.218750	0.408533	0	1	28
Ĺ	0.218750	0.402438	0.445313	0.408533	0	1	29
ĺ	0.445313	0.402438	0.585938	0.408533	0	1	18
Ļ	0.585938	0.402438	0.812500	0.408533	0	1	29
ļ	0.812500	0.402438	0.960938	0.408533	0	1	19
Ľ	0.000000	0.408533	0.226563	0.414627	0	1	29
ľ	0.226563	0.408533	0.421875	0.414627	0	1	25
Ŀ	0.421875	0.408533	0.648438	0.414627	0	1	29
ŀ	0.648438	0.408533	0.820313	0.414627	0	1	22
Ł	0.000000	0.414627	0.250000	0.420722	0	1	32
ł	0.250000	0.414627	0.390625	0.420722	0	1	18
Ń	0.390625	0.414627	0.703125	0.420722	0	1	40
ń	0.703125	0.414627	0.921875	0.420722	0	1	28
Ņ	0.000000	0.420722	0.312500	0.426817	0	1	40
ņ	0.312500	0.420722	0.531250	0.426817	0	1	28
Ň	0.531250	0.420722	0.843750	0.426817	0	1	40
ň	0.000000	0.426817	0.218750	0.432912	0	1	28
ŉ	0.218750	0.426817	0.468750	0.432912	0	1	32
Ŋ	0.468750	0.426817	0.781250	0.432912	0	1	40
ŋ	0.000000	0.432912	0.218750	0.439007	0	1	28
Ō	0.218750	0.432912	0.531250	0.439007	0	1	40
ō	0.531250	0.432912	0.750000	0.439007	0	1	28
Ŏ	0.000000	0.439007	0.312500	0.445101	0	1	40
ŏ	0.312500	0.439007	0.531250	0.445101	0	1	28
Ő	0.531250	0.439007	0.843750	0.445101	0	1	40
ő	0.000000	0.445101	0.218750	0.451196	0	1	28
Œ	0.218750	0.445101	0.671875	0.451196	0	1	58
œ	0.000000	0.451196	0.351563	0.457291	0	1	45
Ŕ	0.351563	0.451196	0.601563	0.457291	0	1	32
ŕ	0.601563	0.451196	0.804688	0.457291	0	1	26
Ŗ	0.000000	0.457291	0.250000	0.463386	0	1	32
ŗ	0.250000	0.457291	0.453125	0.463386	0	1	26
Ř	0.453125	0.457291	0.703125	0.463386	0	1	32
ř	0.703125	0.457291	0.906250	0.463386	0	1	26
Ś	0.000000	0.463386	0.273438	0.469481	0	1	35
ś	0.273438	0.463386	0.476563	0.469481	0	1	26
Ŝ	0.476563	0.463386	0.750000	0.469481	0	1	35
ŝ	0.750000	0.463386	0.953125	0.469481	0	1	26
Ş	0.000000	0.469481	0.273438	0.475575	0	1	35
ş	0.273438	0.469481	0.476563	0.475575	0	1	26
Š	0.476563	0.469481	0.750000	0.475575	0	1	35
š	0.750000	0.469481	0.937500	0.475575	0	1	24
Ţ	0.000000	0.475575	0.281250	0.481761	0	1	36
ţ	0.281250	0.475575	0.476563	0.481761	0	1	25
Ť	0.476563	0.475575	0.757813	0.481761	0	1	36
ť	0.000000	0.481761	0.257813	0.487856	0	1	33
Ŧ	0.257813	0.481761	0.531250	0.487856	0	1	35
ŧ	0.531250	0.481761	0.726563	0.487856	0	1	25
Ũ	0.000000	0.487856	0.289063	0.493951	0	1	37
ũ	0.289063	0.487856	0.500000	0.493951	0	1	27
Ū	0.500000	0.487856	0.789063	0.493951	0	1	37
ū	0.000000	0.493951	0.210938	0.500045	0	1	27
Ŭ	0.210938	0.493951	0.500000	0.500045	0	1	37
ŭ	0.500000	0.493951	0.710938	0.500045	0	1	27
Ů	0.000000	0.500045	0.289063	0.506140	0	1	37
ů	0.289063	0.500045	0.500000	0.506140	0	1	27
Ű	0.500000	0.500045	0.789063	0.506140	0	1	37
ű	0.000000	0.506140	0.210938	0.512235	0	1	27
Ų	0.210938	0.506140	0.500000	0.512235	0	1	37
ų	0.500000	0.506140	0.726563	0.512235	0	1	29
Ŵ	0.000000	0.512235	0.398438	0.518330	0	1	51
ŵ	0.398438	0.512235	0.671875	0.518330	0	1	35
Ŷ	0.671875	0.512235	0.929688	0.518330	0	1	33
ŷ	0.000000	0.518330	0.218750	0.524425	0	1	28
Ÿ	0.218750	0.518330	0.476563	0.524425	0	1	33
Ź	0.476563	0.518330	0.750000	0.524425	0	1	35
ź	0.750000	0.518330	0.968750	0.524425	0	1	28
Ż	0.000000	0.524425	0.273438	0.530519	0	1	35
ż	0.273438	0.524425	0.492188	0.530519	0	1	28
Ž	0.492188	0.524425	0.765625	0.530519	0	1	35
ž	0.765625	0.524425	0.984375	0.530519	0	1	28
ſ	0.000000	0.530519	0.210938	0.536705	0	0	27
ƒ	0.210938	0.530519	0.460938	0.536705	0	0	32
Ǻ	0.460938	0.530519	0.750000	0.536705	0	0	37
ǻ	0.750000	0.530519	0.960938	0.536705	0	0	27
Ǽ	0.000000	0.536705	0.414063	0.542800	0	1	53
ǽ	0.414063	0.536705	0.765625	0.542800	0	1	45
Ǿ	0.000000	0.542800	0.312500	0.548895	0	1	40
ǿ	0.312500	0.542800	0.531250	0.548895	0	1	28
ˆ	0.531250	0.542800	0.757813	0.548895	0	1	29
ˇ	0.757813	0.542800	0.984375	0.548895	0	1	29
ˉ	0.000000	0.548895	0.226563	0.554990	0	1	29
˘	0.226563	0.548895	0.453125	0.554990	0	1	29
˙	0.453125	0.548895	0.679688	0.554990	0	1	29
˚	0.679688	0.548895	0.906250	0.554990	0	1	29
˛	0.000000	0.554990	0.226563	0.561084	0	1	29
˜	0.226563	0.554990	0.453125	0.561084	0	1	29
˝	0.453125	0.554990	0.679688	0.561084	0	1	29
;	0.679688	0.554990	0.812500	0.561084	0	1	17
΄	0.000000	0.561084	0.226563	0.567179	0	1	29
΅	0.226563	0.561084	0.453125	0.567179	0	1	29
Ά	0.453125	0.561084	0.742188	0.567179	0	1	37
·	0.742188	0.561084	0.859375	0.567179	0	1	15
Έ	0.000000	0.567179	0.312500	0.573274	0	1	40
Ή	0.312500	0.567179	0.695313	0.573274	0	1	49
Ί	0.695313	0.567179	0.992188	0.573274	0	1	38
Ό	0.000000	0.573274	0.343750	0.579369	0	1	44
Ύ	0.343750	0.573274	0.679688	0.579369	0	1	43
Ώ	0.000000	0.579369	0.375000	0.585463	0	1	48
ΐ	0.375000	0.579369	0.570313	0.585463	0	1	25
Α	0.570313	0.579369	0.859375	0.585463	0	1	37
Β	0.000000	0.585463	0.250000	0.591558	0	1	32
Γ	0.250000	0.585463	0.500000	0.591558	0	1	32
Δ	0.500000	0.585463	0.812500	0.591558	0	1	40
Ε	0.000000	0.591558	0.250000	0.597653	0	1	32
Ζ	0.250000	0.591558	0.523438	0.597653	0	1	35
Η	0.523438	0.591558	0.828125	0.597653	0	1	39
Θ	0.000000	0.597653	0.312500	0.603748	0	1	40
Ι	0.312500	0.597653	0.539063	0.603748	0	1	29
Κ	0.539063	0.597653	0.789063	0.603748	0	1	32
Λ	0.000000	0.603748	0.273438	0.609843	0	1	35
Μ	0.273438	0.603748	0.617188	0.609843	0	1	44
Ν	0.617188	0.603748	0.929688	0.609843	0	1	40
Ξ	0.000000	0.609843	0.289063	0.615937	0	1	37
Ο	0.289063	0.609843	0.601563	0.615937	0	1	40
Π	0.601563	0.609843	0.953125	0.615937	0	1	45
Ρ	0.000000	0.615937	0.210938	0.622032	0	1	27
Σ	0.210938	0.615937	0.507813	0.622032	0	1	38
Τ	0.507813	0.615937	0.789063	0.622032	0	1	36
Υ	0.000000	0.622032	0.257813	0.628127	0	1	33
Φ	0.257813	0.622032	0.515625	0.628127	0	1	33
Χ	0.515625	0.622032	0.804688	0.628127	0	1	37
Ψ	0.000000	0.628127	0.265625	0.634222	0	1	34
Ω	0.265625	0.628127	0.640625	0.634222	0	1	48
Ϊ	0.640625	0.628127	0.867188	0.634222	0	1	29
Ϋ	0.000000	0.634222	0.257813	0.640317	0	1	33
ά	0.257813	0.634222	0.476563	0.640317	0	1	28
έ	0.476563	0.634222	0.679688	0.640317	0	1	26
ή	0.679688	0.634222	0.898438	0.640317	0	1	28
ί	0.000000	0.640317	0.125000	0.646411	0	1	16
ΰ	0.125000	0.640317	0.335938	0.646411	0	1	27
α	0.335938	0.640317	0.554688	0.646411	0	1	28
β	0.554688	0.640317	0.789063	0.646411	0	1	30
γ	0.789063	0.640317	0.992188	0.646411	0	1	26
δ	0.000000	0.646411	0.218750	0.652506	0	1	28
ε	0.218750	0.646411	0.421875	0.652506	0	1	26
ζ	0.421875	0.646411	0.632813	0.652506	0	1	27
η	0.632813	0.646411	0.851563	0.652506	0	1	28
θ	0.000000	0.652506	0.250000	0.658601	0	1	32
ι	0.250000	0.652506	0.375000	0.658601	0	1	16
κ	0.375000	0.652506	0.593750	0.658601	0	1	28
λ	0.593750	0.652506	0.796875	0.658601	0	1	26
μ	0.000000	0.658601	0.210938	0.664696	0	1	27
ν	0.210938	0.658601	0.414063	0.664696	0	1	26
ξ	0.414063	0.658601	0.625000	0.664696	0	1	27
ο	0.625000	0.658601	0.843750	0.664696	0	1	28
π	0.000000	0.664696	0.250000	0.670791	0	1	32
ρ	0.250000	0.664696	0.468750	0.670791	0	1	28
ς	0.468750	0.664696	0.679688	0.670791	0	1	27
σ	0.679688	0.664696	0.906250	0.670791	0	1	29
τ	0.000000	0.670791	0.195313	0.676885	0	1	25
υ	0.195313	0.670791	0.406250	0.676885	0	1	27
φ	0.406250	0.670791	0.656250	0.676885	0	1	32
χ	0.656250	0.670791	0.898438	0.676885	0	1	31
ψ	0.000000	0.676885	0.234375	0.682980	0	1	30
ω	0.234375	0.676885	0.531250	0.682980	0	1	38
ϊ	0.531250	0.676885	0.695313	0.682980	0	1	21
ϋ	0.695313	0.676885	0.906250	0.682980	0	1	27
ό	0.000000	0.682980	0.218750	0.689075	0	1	28
ύ	0.218750	0.682980	0.429688	0.689075	0	1	27
ώ	0.429688	0.682980	0.726563	0.689075	0	1	38
Ё	0.726563	0.682980	0.976563	0.689075	0	1	32
Ђ	0.000000	0.689075	0.335938	0.695170	0	1	43
Ѓ	0.335938	0.689075	0.585938	0.695170	0	1	32
Є	0.585938	0.689075	0.828125	0.695170	0	1	31
Ѕ	0.000000	0.695170	0.273438	0.701264	0	1	35
І	0.273438	0.695170	0.500000	0.701264	0	1	29
Ї	0.500000	0.695170	0.726563	0.701264	0	1	29
Ј	0.726563	0.695170	0.992188	0.701264	0	1	34
Љ	0.000000	0.701264	0.382813	0.707359	0	1	49
Њ	0.382813	0.701264	0.757813	0.707359	0	1	48
Ћ	0.000000	0.707359	0.328125	0.713454	0	1	42
Ќ	0.328125	0.707359	0.585938	0.713454	0	1	33
Ў	0.585938	0.707359	0.843750	0.713454	0	1	33
Џ	0.000000	0.713454	0.289063	0.719549	0	1	37
А	0.289063	0.713454	0.578125	0.719549	0	1	37
Б	0.578125	0.713454	0.820313	0.719549	0	1	31
В	0.000000	0.719549	0.250000	0.725644	0	1	32
Г	0.250000	0.719549	0.500000	0.725644	0	1	32
Д	0.500000	0.719549	0.804688	0.725644	0	1	39
Е	0.000000	0.725644	0.250000	0.731738	0	1	32
Ж	0.250000	0.725644	0.585938	0.731738	0	1	43
З	0.585938	0.725644	0.828125	0.731738	0	1	31
И	0.000000	0.731738	0.296875	0.737833	0	1	38
Й	0.296875	0.731738	0.593750	0.737833	0	1	38
К	0.593750	0.731738	0.851563	0.737833	0	1	33
Л	0.000000	0.737833	0.289063	0.743928	0	1	37
М	0.289063	0.737833	0.632813	0.743928	0	1	44
Н	0.632813	0.737833	0.937500	0.743928	0	1	39
О	0.000000	0.743928	0.312500	0.750023	0	1	40
П	0.312500	0.743928	0.664063	0.750023	0	1	45
Р	0.664063	0.743928	0.875000	0.750023	0	1	27
С	0.000000	0.750023	0.242188	0.756118	0	1	31
Т	0.242188	0.750023	0.523438	0.756118	0	1	36
У	0.523438	0.750023	0.781250	0.756118	0	1	33
Ф	0.000000	0.756118	0.257813	0.762212	0	1	33
Х	0.257813	0.756118	0.546875	0.762212	0	1	37
Ц	0.546875	0.756118	0.851563	0.762212	0	1	39
Ч	0.000000	0.762212	0.250000	0.768307	0	1	32
Ш	0.250000	0.762212	0.601563	0.768307	0	1	45
Щ	0.601563	0.762212	0.968750	0.768307	0	1	47
Ъ	0.000000	0.768307	0.296875	0.774402	0	1	38
Ы	0.296875	0.768307	0.710938	0.774402	0	1	53
Ь	0.710938	0.768307	0.953125	0.774402	0	1	31
Э	0.000000	0.774402	0.265625	0.780497	0	1	34
Ю	0.265625	0.774402	0.695313	0.780497	0	1	55
Я	0.695313	0.774402	0.945313	0.780497	0	1	32
а	0.000000	0.780497	0.210938	0.786591	0	1	27
б	0.210938	0.780497	0.429688	0.786591	0	1	28
в	0.429688	0.780497	0.640625	0.786591	0	1	27
г	0.640625	0.780497	0.835938	0.786591	0	1	25
д	0.000000	0.786591	0.242188	0.792686	0	1	31
е	0.242188	0.786591	0.468750	0.792686	0	1	29
ж	0.468750	0.786591	0.742188	0.792686	0	1	35
з	0.742188	0.786591	0.929688	0.792686	0	1	24
и	0.000000	0.792686	0.257813	0.798781	0	1	33
й	0.257813	0.792686	0.515625	0.798781	0	1	33
к	0.515625	0.792686	0.718750	0.798781	0	1	26
л	0.718750	0.792686	0.976563	0.798781	0	1	33
м	0.000000	0.798781	0.289063	0.804876	0	1	37
н	0.289063	0.798781	0.515625	0.804876	0	1	29
о	0.515625	0.798781	0.757813	0.804876	0	1	31
п	0.000000	0.804876	0.257813	0.810971	0	1	33
р	0.257813	0.804876	0.476563	0.810971	0	1	28
с	0.476563	0.804876	0.687500	0.810971	0	1	27
т	0.687500	0.804876	0.882813	0.810971	0	1	25
у	0.000000	0.810971	0.218750	0.817065	0	1	28
ф	0.218750	0.810971	0.539063	0.817065	0	1	41
х	0.539063	0.810971	0.781250	0.817065	0	1	31
ц	0.000000	0.817065	0.250000	0.823160	0	1	32
ч	0.250000	0.817065	0.468750	0.823160	0	1	28
